consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria
531,False,12,Casa,11,Ineficiente
379,True,6,Departamento,7,Ineficiente
608,True,20,Casa,2,Moderado
643,True,17,Casa,7,Ineficiente
356,True,5,Departamento,10,Ineficiente
536,True,9,Casa,11,Ineficiente
574,True,14,Casa,5,Ineficiente
512,True,12,Departamento,11,Ineficiente
389,False,14,Departamento,2,Eficiente
614,True,14,Casa,12,Ineficiente
469,True,13,Departamento,10,Ineficiente
381,False,14,Departamento,5,Moderado
571,False,19,Casa,3,Moderado
528,False,14,Casa,2,Moderado
353,True,9,Departamento,4,Ineficiente
509,True,12,Departamento,8,Ineficiente
604,True,12,Casa,12,Ineficiente
406,True,7,Departamento,11,Ineficiente
429,True,13,Departamento,3,Moderado
519,True,9,Casa,10,Ineficiente
682,True,16,Casa,12,Ineficiente
490,True,14,Casa,3,Moderado
239,False,5,Departamento,6,Moderado
508,True,11,Casa,9,Ineficiente
710,False,20,Casa,11,Moderado
290,True,4,Departamento,9,Ineficiente
426,True,11,Departamento,4,Ineficiente
703,True,23,Casa,3,Moderado
522,True,13,Departamento,10,Ineficiente
690,True,23,Casa,4,Ineficiente
395,False,12,Departamento,9,Ineficiente
443,False,12,Casa,3,Eficiente
643,True,18,Casa,4,Ineficiente
419,True,11,Departamento,2,Ineficiente
572,False,12,Casa,12,Ineficiente
494,True,11,Casa,7,Moderado
396,True,10,Departamento,8,Ineficiente
419,True,14,Departamento,5,Ineficiente
192,False,4,Departamento,2,Eficiente
312,True,7,Departamento,4,Ineficiente
649,True,16,Casa,10,Ineficiente
452,True,9,Casa,6,Moderado
497,True,11,Casa,7,Ineficiente
649,True,19,Casa,5,Ineficiente
298,False,9,Departamento,2,Moderado
683,True,22,Casa,6,Moderado
580,True,14,Casa,6,Ineficiente
772,True,24,Casa,6,Ineficiente
386,True,12,Departamento,7,Ineficiente
671,False,16,Casa,12,Ineficiente
676,True,21,Casa,3,Moderado
724,True,24,Casa,2,Moderado
389,True,13,Departamento,3,Ineficiente
558,True,9,Casa,11,Ineficiente
395,True,8,Departamento,7,Ineficiente
389,False,13,Departamento,6,Moderado
714,True,21,Casa,6,Ineficiente
396,False,12,Departamento,7,Moderado
468,False,14,Departamento,11,Ineficiente
425,False,13,Departamento,8,Moderado
765,True,22,Casa,10,Ineficiente
495,True,9,Casa,8,Ineficiente
188,False,4,Departamento,3,Eficiente
509,False,12,Casa,7,Moderado
377,False,8,Departamento,10,Ineficiente
316,True,4,Departamento,8,Ineficiente
302,True,9,Departamento,3,Moderado
485,False,14,Casa,4,Moderado
709,True,21,Casa,9,Ineficiente
512,True,10,Departamento,12,Ineficiente
339,True,4,Departamento,10,Ineficiente
513,True,12,Casa,5,Moderado
377,True,7,Departamento,10,Ineficiente
393,True,12,Departamento,3,Moderado
713,True,17,Casa,12,Ineficiente
595,True,18,Casa,6,Ineficiente
826,True,24,Casa,12,Ineficiente
484,True,12,Casa,3,Moderado
714,False,20,Casa,12,Ineficiente
368,True,10,Departamento,2,Ineficiente
587,True,16,Casa,6,Moderado
633,False,24,Casa,3,Moderado
432,False,8,Casa,8,Ineficiente
583,True,11,Casa,9,Ineficiente
363,True,9,Departamento,3,Ineficiente
619,True,16,Casa,8,Ineficiente
667,True,21,Casa,5,Ineficiente
200,False,5,Departamento,2,Eficiente
545,False,13,Casa,12,Ineficiente
573,False,17,Casa,4,Moderado
809,True,22,Casa,12,Ineficiente
457,True,11,Casa,2,Moderado
691,False,24,Casa,6,Moderado
677,True,19,Casa,9,Ineficiente
509,True,14,Casa,2,Moderado
381,False,10,Departamento,10,Ineficiente
613,True,18,Casa,4,Ineficiente
714,True,21,Casa,6,Ineficiente
345,False,6,Departamento,10,Ineficiente
602,True,17,Casa,6,Ineficiente
502,True,13,Departamento,10,Ineficiente
753,True,20,Casa,11,Ineficiente
445,True,12,Departamento,9,Ineficiente
758,True,23,Casa,8,Ineficiente
653,True,13,Casa,12,Ineficiente
622,True,20,Casa,2,Moderado
199,False,5,Departamento,5,Eficiente
680,True,21,Casa,10,Ineficiente
483,False,8,Casa,11,Moderado
571,True,12,Casa,9,Ineficiente
236,False,4,Departamento,5,Moderado
623,True,19,Casa,2,Moderado
438,True,11,Departamento,11,Ineficiente
581,False,19,Casa,5,Moderado
519,True,12,Casa,4,Ineficiente
563,True,12,Casa,7,Ineficiente
742,True,20,Casa,12,Ineficiente
524,False,16,Casa,6,Moderado
631,True,17,Casa,6,Ineficiente
254,True,4,Departamento,3,Ineficiente
446,True,10,Casa,4,Moderado
681,True,19,Casa,12,Ineficiente
523,True,10,Casa,7,Ineficiente
553,True,16,Casa,3,Moderado
471,True,9,Casa,5,Ineficiente
464,True,10,Casa,3,Ineficiente
669,False,21,Casa,10,Moderado
338,False,10,Departamento,4,Moderado
444,False,13,Departamento,11,Ineficiente
591,True,14,Casa,11,Ineficiente
585,False,19,Casa,7,Moderado
384,True,12,Departamento,2,Ineficiente
671,False,16,Casa,12,Ineficiente
540,True,9,Casa,11,Ineficiente
625,True,16,Casa,4,Ineficiente
523,True,13,Departamento,9,Ineficiente
427,True,11,Departamento,6,Ineficiente
743,False,22,Casa,9,Ineficiente
434,False,9,Casa,3,Eficiente
685,False,20,Casa,8,Moderado
307,True,5,Departamento,10,Ineficiente
551,True,12,Casa,8,Ineficiente
581,True,17,Casa,4,Moderado
405,False,10,Departamento,8,Ineficiente
651,True,17,Casa,9,Ineficiente
401,False,13,Departamento,2,Moderado
457,True,9,Casa,4,Ineficiente
532,True,12,Casa,6,Ineficiente
526,False,14,Casa,7,Moderado
314,True,7,Departamento,4,Ineficiente
283,True,4,Departamento,5,Ineficiente
305,True,5,Departamento,6,Ineficiente
416,False,10,Casa,4,Moderado
428,True,13,Departamento,5,Ineficiente
686,True,18,Casa,6,Ineficiente
762,True,24,Casa,3,Moderado
391,True,7,Departamento,11,Ineficiente
728,True,19,Casa,10,Ineficiente
788,True,24,Casa,11,Ineficiente
497,False,11,Casa,9,Moderado
418,False,9,Casa,7,Moderado
726,True,18,Casa,11,Ineficiente
608,False,14,Casa,12,Ineficiente
471,True,9,Casa,4,Ineficiente
419,True,6,Departamento,12,Ineficiente
303,True,8,Departamento,3,Moderado
710,True,21,Casa,8,Ineficiente
706,True,19,Casa,9,Ineficiente
692,True,18,Casa,11,Ineficiente
495,False,15,Casa,2,Eficiente
471,True,9,Casa,7,Ineficiente
391,False,9,Departamento,8,Ineficiente
676,True,16,Casa,10,Ineficiente
593,True,15,Casa,4,Ineficiente
513,True,12,Casa,3,Ineficiente
613,True,18,Casa,6,Ineficiente
400,False,10,Departamento,11,Ineficiente
214,False,6,Departamento,2,Eficiente
592,True,15,Casa,7,Ineficiente
318,False,4,Departamento,10,Ineficiente
547,False,14,Casa,11,Ineficiente
412,True,9,Departamento,10,Ineficiente
465,True,13,Departamento,8,Ineficiente
527,False,12,Casa,12,Moderado
490,True,8,Casa,8,Ineficiente
695,False,22,Casa,9,Moderado
818,True,23,Casa,11,Ineficiente
246,True,4,Departamento,3,Moderado
682,True,19,Casa,7,Ineficiente
589,True,15,Casa,6,Ineficiente
217,False,6,Departamento,6,Moderado
409,True,14,Departamento,4,Ineficiente
518,True,12,Casa,4,Ineficiente
724,False,24,Casa,7,Moderado
591,True,12,Casa,11,Ineficiente
806,True,22,Casa,11,Ineficiente
361,True,6,Departamento,8,Ineficiente
452,True,8,Casa,2,Moderado
555,True,18,Casa,4,Moderado
456,True,8,Casa,2,Ineficiente
685,True,18,Casa,11,Ineficiente
310,False,9,Departamento,4,Eficiente
462,True,12,Departamento,6,Ineficiente
564,True,14,Casa,10,Ineficiente
430,True,8,Casa,4,Moderado
771,False,23,Casa,11,Ineficiente
405,True,8,Departamento,11,Ineficiente
386,False,8,Departamento,10,Ineficiente
519,True,13,Casa,2,Ineficiente
368,False,10,Departamento,7,Moderado
423,True,8,Departamento,10,Ineficiente
538,False,13,Casa,6,Moderado
520,True,12,Departamento,12,Ineficiente
589,False,13,Casa,11,Ineficiente
564,True,17,Casa,3,Moderado
619,True,16,Casa,6,Ineficiente
551,True,15,Casa,2,Moderado
654,False,17,Casa,10,Moderado
293,False,5,Departamento,11,Moderado
637,True,13,Casa,11,Ineficiente
351,True,6,Departamento,10,Ineficiente
621,True,13,Casa,7,Ineficiente
573,False,14,Casa,12,Ineficiente
632,False,19,Casa,10,Moderado
420,False,10,Casa,4,Moderado
429,True,11,Departamento,5,Ineficiente
706,False,23,Casa,7,Moderado
553,False,14,Casa,5,Moderado
531,True,15,Casa,2,Moderado
390,True,9,Departamento,8,Ineficiente
414,True,12,Departamento,6,Ineficiente
437,True,11,Departamento,9,Ineficiente
618,True,16,Casa,10,Ineficiente
696,True,22,Casa,6,Ineficiente
484,True,9,Casa,9,Ineficiente
646,True,20,Casa,2,Moderado
468,True,9,Casa,2,Moderado
508,True,9,Casa,8,Ineficiente
447,False,10,Casa,7,Moderado
569,True,13,Casa,6,Ineficiente
468,True,14,Departamento,6,Ineficiente
696,True,17,Casa,10,Ineficiente
434,False,13,Casa,2,Eficiente
402,False,12,Departamento,9,Ineficiente
731,True,24,Casa,3,Ineficiente
321,False,7,Departamento,8,Moderado
604,True,14,Casa,7,Ineficiente
598,False,16,Casa,11,Moderado
317,True,7,Departamento,3,Ineficiente
404,True,11,Departamento,4,Ineficiente
292,True,7,Departamento,5,Moderado
664,True,18,Casa,8,Ineficiente
500,True,11,Casa,9,Ineficiente
596,False,12,Casa,12,Ineficiente
347,False,8,Casa,3,Moderado
374,True,7,Departamento,9,Ineficiente
748,True,20,Casa,12,Ineficiente
402,True,9,Departamento,10,Ineficiente
549,True,9,Casa,8,Ineficiente
467,True,12,Casa,2,Moderado
682,True,20,Casa,7,Ineficiente
298,False,6,Departamento,9,Moderado
325,True,7,Departamento,6,Ineficiente
412,True,13,Departamento,3,Ineficiente
378,True,8,Departamento,6,Ineficiente
473,True,12,Departamento,9,Ineficiente
324,True,9,Departamento,3,Moderado
403,False,10,Casa,2,Eficiente
684,True,23,Casa,5,Moderado
730,True,22,Casa,5,Ineficiente
387,False,10,Departamento,10,Ineficiente
271,True,5,Departamento,4,Ineficiente
535,False,18,Casa,5,Eficiente
324,True,8,Departamento,4,Ineficiente
349,True,7,Departamento,3,Ineficiente
707,False,24,Casa,5,Moderado
497,False,9,Casa,9,Ineficiente
387,True,12,Departamento,2,Ineficiente
521,True,13,Casa,9,Ineficiente
299,False,5,Departamento,9,Ineficiente
478,True,10,Casa,4,Moderado
497,True,11,Departamento,11,Ineficiente
429,False,11,Departamento,11,Ineficiente
461,True,14,Departamento,7,Ineficiente
437,False,10,Casa,5,Moderado
349,False,13,Departamento,2,Eficiente
389,False,14,Departamento,2,Moderado
413,False,8,Casa,6,Moderado
408,True,10,Departamento,9,Ineficiente
517,True,13,Casa,2,Ineficiente
604,True,19,Casa,3,Moderado
486,False,11,Casa,8,Moderado
656,False,20,Casa,9,Ineficiente
730,True,24,Casa,4,Moderado
452,True,11,Departamento,12,Ineficiente
488,False,10,Casa,9,Moderado
448,True,14,Departamento,2,Ineficiente
619,True,14,Casa,10,Ineficiente
561,False,19,Casa,3,Moderado
388,False,9,Casa,3,Moderado
365,False,11,Departamento,5,Moderado
562,False,12,Casa,11,Moderado
446,True,12,Departamento,4,Ineficiente
281,False,9,Departamento,5,Moderado
325,True,5,Departamento,7,Ineficiente
480,False,10,Casa,8,Moderado
747,True,24,Casa,6,Ineficiente
369,True,10,Departamento,3,Moderado
431,True,8,Casa,4,Moderado
486,True,13,Departamento,11,Ineficiente
727,False,21,Casa,12,Ineficiente
254,False,5,Departamento,4,Moderado
332,False,9,Departamento,6,Moderado
432,False,9,Departamento,12,Ineficiente
581,True,15,Casa,6,Ineficiente
387,False,12,Departamento,5,Moderado
448,False,10,Casa,9,Moderado
502,False,9,Casa,7,Ineficiente
439,True,12,Departamento,7,Ineficiente
354,True,11,Departamento,2,Ineficiente
357,False,10,Departamento,7,Moderado
367,True,11,Departamento,4,Ineficiente
488,False,13,Casa,7,Moderado
495,False,9,Casa,11,Ineficiente
471,True,10,Departamento,12,Ineficiente
577,False,16,Casa,7,Moderado
415,False,10,Casa,3,Eficiente
365,False,8,Casa,2,Eficiente
502,True,8,Casa,12,Ineficiente
451,False,12,Casa,4,Moderado
681,True,20,Casa,6,Ineficiente
633,True,19,Casa,5,Ineficiente
717,False,23,Casa,8,Moderado
372,False,12,Departamento,5,Moderado
646,False,19,Casa,9,Ineficiente
562,True,12,Casa,8,Ineficiente
451,True,9,Departamento,11,Ineficiente
589,False,14,Casa,10,Moderado
452,True,13,Departamento,2,Ineficiente
265,False,4,Departamento,6,Moderado
402,False,10,Casa,5,Moderado
472,False,12,Casa,7,Moderado
414,True,14,Departamento,2,Moderado
290,False,7,Departamento,7,Moderado
503,False,15,Casa,2,Moderado
289,True,6,Departamento,2,Moderado
682,True,19,Casa,9,Ineficiente
318,True,6,Departamento,3,Ineficiente
773,True,20,Casa,11,Ineficiente
318,False,10,Departamento,7,Moderado
400,False,14,Departamento,7,Moderado
355,False,8,Departamento,7,Ineficiente
788,True,23,Casa,9,Ineficiente
668,False,22,Casa,5,Moderado
635,True,19,Casa,4,Moderado
569,False,16,Casa,7,Moderado
588,True,15,Casa,5,Moderado
374,False,13,Departamento,3,Moderado
712,False,22,Casa,7,Ineficiente
512,False,11,Casa,11,Ineficiente
262,False,5,Departamento,6,Moderado
500,False,13,Departamento,12,Ineficiente
377,True,6,Departamento,10,Ineficiente
386,False,7,Departamento,12,Ineficiente
651,True,17,Casa,7,Ineficiente
714,True,24,Casa,4,Moderado
407,True,8,Departamento,12,Ineficiente
261,False,6,Departamento,6,Moderado
565,True,12,Casa,11,Ineficiente
440,True,13,Departamento,9,Ineficiente
527,False,10,Casa,10,Ineficiente
638,False,21,Casa,9,Moderado
690,False,22,Casa,4,Moderado
783,True,24,Casa,10,Ineficiente
430,True,8,Casa,4,Ineficiente
747,True,24,Casa,9,Ineficiente
412,True,7,Departamento,11,Ineficiente
790,True,24,Casa,10,Ineficiente
675,False,21,Casa,8,Ineficiente
401,True,12,Departamento,5,Ineficiente
505,True,12,Departamento,11,Ineficiente
424,True,10,Departamento,10,Ineficiente
410,True,12,Departamento,4,Ineficiente
402,True,11,Departamento,4,Ineficiente
587,True,15,Casa,3,Moderado
640,False,16,Casa,11,Moderado
439,True,8,Casa,4,Ineficiente
700,True,24,Casa,2,Moderado
546,True,13,Casa,5,Ineficiente
452,True,10,Departamento,9,Ineficiente
514,True,12,Casa,6,Ineficiente
465,True,9,Casa,3,Moderado
467,True,11,Casa,4,Moderado
396,True,12,Departamento,2,Ineficiente
600,True,17,Casa,3,Moderado
224,True,4,Departamento,2,Moderado
656,True,23,Casa,3,Moderado
718,True,24,Casa,4,Moderado
617,True,23,Casa,2,Ineficiente
500,True,12,Departamento,12,Ineficiente
747,True,23,Casa,10,Ineficiente
588,True,13,Departamento,11,Ineficiente
757,True,23,Casa,6,Ineficiente
624,True,15,Casa,9,Ineficiente
502,True,14,Departamento,6,Ineficiente
387,False,9,Departamento,9,Ineficiente
292,False,7,Departamento,8,Moderado
396,False,14,Departamento,5,Moderado
365,False,8,Departamento,8,Ineficiente
249,False,5,Departamento,7,Moderado
265,False,6,Departamento,4,Eficiente
389,True,6,Departamento,10,Ineficiente
522,True,14,Departamento,11,Ineficiente
412,True,8,Departamento,10,Ineficiente
336,False,8,Departamento,6,Moderado
561,False,13,Casa,9,Moderado
396,True,8,Departamento,8,Ineficiente
381,False,9,Departamento,10,Ineficiente
607,True,14,Casa,8,Ineficiente
244,True,5,Departamento,5,Ineficiente
485,True,8,Casa,5,Ineficiente
601,True,12,Casa,12,Ineficiente
378,True,8,Departamento,9,Ineficiente
658,False,20,Casa,7,Moderado
450,False,12,Departamento,10,Ineficiente
315,False,6,Departamento,11,Ineficiente
738,True,22,Casa,8,Ineficiente
656,False,20,Casa,8,Moderado
682,True,21,Casa,5,Ineficiente
377,True,8,Departamento,4,Ineficiente
369,False,9,Departamento,9,Ineficiente
489,True,14,Departamento,8,Ineficiente
719,True,24,Casa,5,Ineficiente
256,True,4,Departamento,5,Ineficiente
503,False,15,Casa,2,Moderado
493,True,12,Departamento,12,Ineficiente
750,True,23,Casa,8,Ineficiente
362,False,13,Departamento,2,Moderado
711,False,21,Casa,11,Ineficiente
379,False,8,Departamento,11,Ineficiente
596,True,16,Casa,5,Ineficiente
520,True,12,Departamento,12,Ineficiente
421,True,9,Departamento,4,Ineficiente
725,True,17,Casa,12,Ineficiente
318,False,10,Departamento,4,Moderado
325,True,7,Departamento,2,Ineficiente
602,True,18,Casa,5,Ineficiente
641,False,24,Casa,2,Eficiente
477,False,14,Departamento,9,Ineficiente
492,False,14,Casa,2,Moderado
497,False,11,Casa,7,Moderado
623,False,19,Casa,8,Moderado
397,False,10,Departamento,11,Ineficiente
608,True,18,Casa,3,Ineficiente
243,False,5,Departamento,5,Moderado
383,True,4,Departamento,12,Ineficiente
276,True,5,Departamento,4,Ineficiente
383,True,7,Departamento,10,Ineficiente
597,False,19,Casa,8,Moderado
265,False,6,Departamento,3,Moderado
793,True,22,Casa,12,Ineficiente
469,True,11,Casa,7,Ineficiente
565,False,13,Casa,10,Ineficiente
561,False,18,Casa,4,Moderado
524,True,12,Departamento,12,Ineficiente
352,True,7,Departamento,7,Ineficiente
551,False,18,Casa,4,Eficiente
552,True,12,Casa,4,Ineficiente
289,False,5,Departamento,5,Moderado
666,True,17,Casa,10,Ineficiente
578,True,10,Casa,12,Ineficiente
629,True,16,Casa,9,Ineficiente
216,True,5,Departamento,2,Moderado
519,True,11,Departamento,12,Ineficiente
591,True,19,Casa,2,Moderado
669,False,19,Casa,8,Ineficiente
408,True,11,Departamento,4,Ineficiente
503,False,14,Departamento,12,Ineficiente
717,True,21,Casa,8,Ineficiente
399,False,9,Departamento,10,Ineficiente
521,True,14,Casa,4,Ineficiente
632,True,17,Casa,4,Ineficiente
364,True,10,Departamento,3,Ineficiente
810,True,22,Casa,11,Ineficiente
336,False,12,Departamento,2,Moderado
665,False,19,Casa,10,Moderado
650,False,20,Casa,7,Moderado
369,True,7,Departamento,7,Ineficiente
551,False,11,Casa,9,Moderado
512,True,13,Departamento,12,Ineficiente
538,False,15,Casa,6,Moderado
607,False,16,Casa,10,Ineficiente
511,True,10,Casa,12,Ineficiente
311,True,6,Departamento,6,Ineficiente
412,True,8,Casa,3,Ineficiente
411,False,9,Departamento,7,Ineficiente
803,True,24,Casa,10,Ineficiente
268,False,6,Departamento,4,Ineficiente
664,True,18,Casa,11,Ineficiente
311,True,6,Departamento,5,Ineficiente
534,True,13,Departamento,11,Ineficiente
567,True,12,Departamento,12,Ineficiente
406,False,12,Departamento,9,Ineficiente
345,True,9,Departamento,7,Ineficiente
473,True,14,Departamento,8,Ineficiente
663,True,19,Casa,8,Ineficiente
645,True,20,Casa,5,Ineficiente
332,False,7,Departamento,7,Ineficiente
363,True,5,Departamento,10,Ineficiente
353,False,13,Departamento,4,Moderado
775,False,24,Casa,9,Ineficiente
595,False,14,Casa,8,Ineficiente
640,True,21,Casa,5,Ineficiente
396,True,5,Departamento,11,Ineficiente
675,False,24,Casa,4,Moderado
650,False,21,Casa,8,Moderado
529,False,13,Casa,11,Moderado
587,True,13,Casa,10,Ineficiente
579,True,12,Casa,11,Ineficiente
530,True,13,Casa,4,Ineficiente
465,False,10,Departamento,11,Ineficiente
622,True,15,Casa,10,Ineficiente
713,True,22,Casa,9,Ineficiente
635,False,22,Casa,4,Moderado
703,True,18,Casa,9,Ineficiente
442,True,8,Casa,5,Moderado
687,True,19,Casa,7,Ineficiente
407,True,7,Departamento,11,Ineficiente
606,True,18,Casa,3,Moderado
490,True,11,Departamento,9,Ineficiente
366,True,7,Departamento,10,Ineficiente
340,True,7,Departamento,8,Ineficiente
654,True,18,Casa,9,Ineficiente
610,False,17,Casa,8,Moderado
570,True,10,Casa,12,Ineficiente
700,True,17,Casa,11,Ineficiente
383,True,10,Departamento,5,Ineficiente
534,True,15,Casa,2,Moderado
607,True,17,Casa,4,Moderado
481,True,11,Departamento,8,Ineficiente
340,False,7,Departamento,12,Ineficiente
563,True,11,Casa,12,Ineficiente
495,False,11,Casa,8,Moderado
655,True,12,Casa,12,Ineficiente
410,True,8,Casa,4,Moderado
700,True,24,Casa,2,Ineficiente
472,False,9,Casa,11,Moderado
644,True,15,Casa,10,Ineficiente
529,True,14,Casa,7,Ineficiente
711,True,22,Casa,8,Ineficiente
516,True,12,Casa,2,Moderado
386,False,9,Casa,2,Eficiente
312,True,7,Departamento,5,Moderado
410,False,12,Departamento,8,Moderado
594,False,14,Casa,12,Ineficiente
655,True,14,Casa,12,Ineficiente
679,True,21,Casa,9,Ineficiente
467,True,12,Departamento,11,Ineficiente
367,True,7,Departamento,10,Ineficiente
590,True,17,Casa,2,Moderado
276,True,4,Departamento,5,Moderado
710,False,23,Casa,5,Moderado
520,False,14,Casa,4,Moderado
385,False,11,Departamento,8,Moderado
383,True,12,Departamento,2,Moderado
531,True,13,Departamento,10,Ineficiente
450,True,9,Departamento,9,Ineficiente
629,False,22,Casa,3,Eficiente
273,False,9,Departamento,3,Eficiente
714,True,23,Casa,9,Ineficiente
344,True,6,Departamento,12,Ineficiente
550,True,15,Casa,2,Moderado
297,False,5,Departamento,8,Ineficiente
600,True,14,Casa,10,Ineficiente
369,True,8,Departamento,4,Ineficiente
668,False,21,Casa,8,Moderado
259,False,5,Departamento,7,Moderado
676,True,17,Casa,8,Ineficiente
609,False,16,Casa,8,Moderado
789,True,23,Casa,11,Ineficiente
569,True,16,Casa,2,Ineficiente
389,True,10,Departamento,4,Ineficiente
746,False,20,Casa,11,Ineficiente
246,False,7,Departamento,2,Eficiente
665,True,21,Casa,6,Moderado
605,False,19,Casa,4,Moderado
368,True,11,Departamento,2,Ineficiente
372,False,13,Departamento,3,Moderado
790,True,23,Casa,11,Ineficiente
547,True,15,Casa,6,Moderado
529,True,13,Departamento,12,Ineficiente
437,False,11,Casa,4,Moderado
293,True,4,Departamento,7,Ineficiente
354,False,8,Departamento,10,Ineficiente
318,True,5,Departamento,7,Ineficiente
656,False,23,Casa,3,Eficiente
396,True,12,Departamento,3,Ineficiente
561,True,10,Casa,9,Ineficiente
623,True,12,Casa,12,Ineficiente
594,False,16,Casa,9,Moderado
627,True,18,Casa,7,Ineficiente
507,True,12,Departamento,11,Ineficiente
350,False,9,Departamento,8,Moderado
299,False,10,Departamento,2,Eficiente
566,True,13,Casa,10,Ineficiente
606,False,18,Casa,6,Moderado
654,False,15,Casa,10,Ineficiente
366,True,11,Departamento,3,Ineficiente
530,True,9,Casa,9,Ineficiente
353,False,7,Departamento,8,Moderado
726,False,22,Casa,12,Ineficiente
406,True,9,Casa,5,Moderado
408,True,11,Departamento,4,Ineficiente
612,True,17,Casa,5,Ineficiente
320,True,6,Departamento,5,Ineficiente
404,True,7,Departamento,11,Ineficiente
675,True,15,Casa,11,Ineficiente
521,False,12,Casa,9,Ineficiente
458,False,8,Casa,5,Moderado
396,True,9,Departamento,6,Ineficiente
540,True,13,Casa,3,Moderado
421,True,12,Departamento,5,Ineficiente
500,True,14,Departamento,8,Ineficiente
285,False,10,Departamento,4,Moderado
353,False,8,Casa,2,Eficiente
441,True,9,Departamento,9,Ineficiente
323,True,4,Departamento,9,Ineficiente
570,True,15,Casa,7,Ineficiente
539,True,12,Casa,8,Ineficiente
349,True,5,Departamento,11,Ineficiente
613,False,15,Casa,12,Ineficiente
187,False,4,Departamento,3,Eficiente
514,True,9,Casa,6,Ineficiente
589,False,16,Casa,8,Moderado
347,False,9,Departamento,10,Ineficiente
514,False,14,Casa,2,Moderado
642,False,22,Casa,4,Moderado
521,True,10,Casa,7,Ineficiente
726,True,21,Casa,8,Ineficiente
456,False,9,Casa,7,Moderado
593,False,21,Casa,2,Eficiente
312,False,8,Departamento,5,Moderado
739,True,23,Casa,7,Ineficiente
442,True,10,Departamento,9,Ineficiente
624,True,14,Casa,11,Ineficiente
323,True,7,Departamento,5,Ineficiente
484,True,10,Casa,8,Ineficiente
414,True,7,Departamento,12,Ineficiente
676,True,21,Casa,4,Ineficiente
633,True,13,Casa,9,Ineficiente
550,True,15,Casa,2,Moderado
502,True,12,Casa,5,Moderado
597,True,15,Casa,9,Ineficiente
545,True,9,Casa,11,Ineficiente
249,False,6,Departamento,5,Moderado
608,True,19,Casa,3,Moderado
694,True,24,Casa,3,Moderado
259,False,6,Departamento,5,Moderado
295,True,4,Departamento,5,Ineficiente
564,False,21,Casa,3,Eficiente
787,True,23,Casa,8,Ineficiente
566,False,16,Casa,7,Moderado
525,True,14,Departamento,12,Ineficiente
386,False,12,Departamento,4,Moderado
662,False,20,Casa,9,Ineficiente
316,True,5,Departamento,9,Ineficiente
175,False,5,Departamento,2,Eficiente
544,True,13,Casa,4,Ineficiente
469,True,13,Departamento,6,Ineficiente
414,True,8,Casa,3,Moderado
701,False,22,Casa,6,Moderado
767,True,21,Casa,12,Ineficiente
680,True,15,Casa,11,Ineficiente
530,False,17,Casa,4,Moderado
472,True,13,Departamento,10,Ineficiente
808,True,24,Casa,12,Ineficiente
502,False,16,Casa,2,Eficiente
468,False,10,Casa,5,Moderado
518,True,13,Departamento,11,Ineficiente
607,False,19,Casa,7,Moderado
671,True,17,Casa,10,Ineficiente
714,True,24,Casa,4,Ineficiente
704,True,24,Casa,4,Moderado
467,True,14,Departamento,6,Ineficiente
434,True,11,Departamento,8,Ineficiente
549,True,14,Casa,6,Ineficiente
296,False,4,Departamento,12,Ineficiente
399,True,7,Departamento,9,Ineficiente
362,False,10,Departamento,6,Moderado
508,True,8,Casa,8,Ineficiente
474,False,11,Casa,7,Moderado
691,True,19,Casa,11,Ineficiente
346,True,10,Departamento,3,Moderado
678,True,20,Casa,4,Ineficiente
537,False,13,Casa,12,Moderado
704,False,18,Casa,12,Ineficiente
393,True,12,Departamento,5,Ineficiente
750,True,23,Casa,6,Ineficiente
437,True,11,Departamento,10,Ineficiente
421,False,14,Departamento,7,Moderado
316,False,8,Casa,2,Eficiente
302,False,6,Departamento,4,Moderado
652,False,19,Casa,8,Moderado
367,False,8,Departamento,9,Ineficiente
580,True,14,Casa,8,Ineficiente
274,False,7,Departamento,6,Moderado
323,False,4,Departamento,11,Ineficiente
411,False,13,Departamento,9,Moderado
458,True,11,Departamento,10,Ineficiente
597,True,16,Casa,8,Ineficiente
490,True,11,Departamento,12,Ineficiente
280,False,6,Departamento,10,Ineficiente
591,True,20,Casa,2,Moderado
541,True,11,Casa,10,Ineficiente
424,True,12,Departamento,4,Ineficiente
359,True,8,Departamento,7,Ineficiente
493,True,12,Departamento,9,Ineficiente
690,True,20,Casa,4,Moderado
386,False,13,Departamento,5,Moderado
529,False,15,Casa,8,Moderado
499,True,13,Departamento,8,Ineficiente
365,False,8,Casa,5,Moderado
269,False,4,Departamento,10,Ineficiente
222,True,4,Departamento,4,Moderado
593,True,12,Casa,9,Ineficiente
411,True,8,Departamento,9,Ineficiente
615,True,15,Casa,5,Ineficiente
328,False,8,Departamento,8,Ineficiente
328,True,8,Departamento,5,Ineficiente
615,True,20,Casa,2,Moderado
288,False,11,Departamento,2,Eficiente
348,True,8,Departamento,2,Ineficiente
734,False,23,Casa,3,Moderado
634,True,18,Casa,7,Ineficiente
489,True,11,Departamento,11,Ineficiente
357,True,4,Departamento,12,Ineficiente
336,True,6,Departamento,6,Ineficiente
495,True,10,Departamento,12,Ineficiente
648,True,22,Casa,3,Moderado
313,True,4,Departamento,9,Ineficiente
602,False,14,Casa,10,Ineficiente
587,True,13,Casa,8,Ineficiente
508,False,10,Casa,10,Moderado
677,True,20,Casa,5,Ineficiente
